"Ciudad de Mexico","Acapulco","Campeche","Cancun","Chichen Itza","Chihuahua","Cozumel","Cuernavaca","Guadalajara","Hermosillo","Isla Mujeres","Ixtapa Zihuatanejo","La Paz","Los Cabos","Merida","Monterrey","Morelia","Nuevo Vallarta","Oaxaca de Juarez","Playa del Carmen","Puebla","Puerto Vallarta","Queretaro","San Luis Potosi","San Miguel de Allende","Taxco","Tequila","Tlaxcala","Tuxtla Gutierrez","Villahermosa","Zacatecas","fecha"
40,4,0,3,0,4,1,1,11,1,0,0,0,2,3,7,3,0,0,1,9,1,6,6,0,0,0,0,0,5,3,2020-09-28
56,2,1,3,0,4,0,1,9,3,0,2,3,1,3,10,3,0,4,0,8,4,8,2,2,0,0,0,0,4,0,2020-09-29
42,5,0,2,0,3,0,0,5,1,1,0,1,2,2,9,2,2,1,1,11,1,8,9,0,0,0,1,0,2,3,2020-09-30
39,5,0,2,0,9,0,2,6,0,0,1,0,2,5,5,5,1,2,1,8,1,2,5,0,0,0,0,0,2,0,2020-10-01
53,5,1,4,0,1,0,2,12,0,0,0,0,0,2,11,2,1,2,0,5,1,7,6,0,0,0,0,0,2,1,2020-10-02
47,8,0,5,0,4,0,1,10,1,0,2,0,2,1,11,3,1,2,0,4,1,5,5,0,1,0,1,0,1,3,2020-10-03
46,2,0,0,0,2,0,0,3,3,0,0,0,0,4,6,8,1,3,1,8,0,3,6,1,0,0,1,0,6,2,2020-10-04
62,4,0,3,0,5,0,1,8,1,0,1,1,0,1,8,1,0,3,0,5,3,7,4,0,0,0,0,0,4,1,2020-10-05
48,4,0,6,0,4,0,2,8,1,0,0,0,1,4,11,4,0,3,1,8,1,3,2,0,0,0,1,1,2,1,2020-10-06
37,4,0,1,0,3,1,1,9,2,1,1,1,1,5,3,4,0,2,0,3,0,7,11,2,0,0,0,0,2,1,2020-10-07
44,11,1,1,0,1,0,1,7,0,0,0,0,2,2,12,5,0,0,0,6,1,7,9,0,0,0,2,1,2,1,2020-10-08
44,7,0,3,0,0,0,2,12,1,0,1,1,0,2,6,4,1,1,0,4,0,1,6,0,0,0,1,0,2,3,2020-10-09
52,6,0,5,0,4,1,0,9,3,0,0,0,1,4,7,5,0,1,0,7,0,2,9,0,0,0,2,0,0,2,2020-10-10
42,7,0,3,0,4,0,3,7,2,0,0,1,0,5,15,4,0,2,1,9,0,4,11,1,0,0,1,1,0,3,2020-10-11
50,4,0,2,0,6,0,4,10,3,0,1,1,0,2,12,7,0,1,1,4,0,7,8,0,0,0,1,0,1,0,2020-10-12
43,6,0,7,0,5,0,1,10,2,0,0,1,1,2,13,1,0,3,1,6,2,7,6,0,1,1,0,0,3,4,2020-10-13
47,3,0,0,0,3,0,2,7,4,0,0,0,2,1,7,5,1,4,0,5,1,3,11,0,0,0,0,0,1,3,2020-10-14
35,5,1,4,0,3,0,2,10,2,0,3,0,0,5,8,2,0,1,0,7,1,5,7,0,0,0,0,1,4,0,2020-10-15
42,2,0,2,0,6,0,2,13,1,0,0,0,0,4,10,2,0,0,0,7,0,4,7,0,0,0,0,0,3,2,2020-10-16
44,3,0,0,0,11,0,1,7,0,0,0,0,0,5,13,0,0,0,2,2,1,4,9,0,0,0,1,0,2,4,2020-10-17
52,6,0,2,0,2,0,1,7,1,0,1,0,1,1,7,4,0,2,1,7,3,5,4,0,2,1,0,0,2,3,2020-10-18
57,3,1,2,0,12,0,1,13,3,0,0,0,1,3,13,7,0,0,0,5,0,7,9,0,1,0,1,0,4,2,2020-10-19
46,1,1,1,0,7,0,0,5,1,1,1,0,0,4,12,1,0,0,1,9,1,5,13,0,0,0,0,0,2,1,2020-10-20
58,0,2,1,0,9,0,1,13,2,0,0,0,4,5,11,4,0,1,0,8,2,7,9,0,1,1,2,0,1,3,2020-10-21
42,3,0,0,0,6,0,5,20,3,0,0,0,1,6,14,3,0,1,1,11,0,5,9,0,0,0,1,0,1,5,2020-10-22
55,2,0,0,0,7,0,0,9,1,0,1,1,0,5,5,4,0,2,0,9,0,8,13,1,0,0,1,0,0,0,2020-10-23
42,2,0,5,0,9,0,2,13,3,0,1,2,1,4,7,5,0,1,2,4,3,5,10,0,0,0,1,0,1,3,2020-10-24
49,5,0,4,0,5,0,1,13,2,0,0,0,1,3,9,5,2,0,1,10,2,5,11,0,1,0,0,0,3,2,2020-10-25
49,4,0,4,0,7,2,2,14,5,0,0,0,1,6,13,5,0,4,1,11,3,5,10,0,1,0,0,0,0,4,2020-10-26
43,3,0,1,0,7,0,4,9,3,0,0,2,1,3,12,3,0,2,0,8,2,9,8,0,1,0,1,1,2,4,2020-10-27
61,2,0,0,0,8,0,1,15,1,0,1,2,0,6,9,4,0,1,0,8,0,7,11,0,0,0,1,0,1,2,2020-10-28
44,5,0,0,0,14,0,4,7,3,0,0,0,2,2,8,3,0,2,0,10,0,2,15,0,0,0,1,0,2,3,2020-10-29
45,2,1,0,0,15,0,2,7,3,0,2,2,1,6,15,1,0,1,1,6,0,2,11,1,0,1,0,0,2,4,2020-10-30
49,3,0,2,0,9,0,2,4,5,0,0,1,3,5,11,2,0,0,0,8,1,9,9,2,0,0,0,0,1,2,2020-10-31
58,4,0,1,0,10,0,1,16,2,0,0,0,1,2,14,1,0,1,1,10,2,6,7,0,1,0,0,0,0,4,2020-11-01
54,1,0,1,0,22,0,2,11,1,0,0,0,1,1,12,4,0,1,1,9,1,7,13,0,0,0,1,0,0,3,2020-11-02
43,4,0,0,0,8,1,1,18,2,0,0,0,0,10,8,1,0,1,0,5,1,5,13,1,1,1,1,2,0,3,2020-11-03
66,5,0,0,0,14,0,0,10,4,0,0,0,0,4,16,1,0,2,1,8,2,8,9,0,0,0,0,0,0,1,2020-11-04
60,4,0,1,0,14,0,1,10,1,0,1,1,1,3,12,1,1,1,0,11,1,9,6,1,0,0,0,0,0,3,2020-11-05
53,4,0,3,0,17,0,3,15,3,0,1,1,0,1,16,3,1,0,0,3,0,9,13,1,0,0,1,0,3,4,2020-11-06
56,4,0,0,0,8,0,0,6,0,0,0,1,0,3,10,3,0,1,0,10,1,3,13,1,0,0,0,0,0,3,2020-11-07
56,2,1,1,0,11,0,1,11,1,0,0,2,0,7,7,2,0,1,0,5,2,13,10,1,0,0,1,0,3,4,2020-11-08
56,2,1,2,0,19,0,0,18,2,0,0,1,0,2,9,5,0,1,0,5,0,7,11,0,1,0,0,0,0,4,2020-11-09
62,1,0,0,0,9,0,2,7,2,0,0,0,4,3,12,3,0,0,0,7,1,2,9,0,0,0,0,0,1,3,2020-11-10
52,2,0,1,0,16,0,0,11,3,0,0,0,3,1,11,3,0,3,0,6,2,5,11,1,0,0,0,0,1,7,2020-11-11
77,1,0,0,0,14,0,7,7,5,0,0,1,0,10,7,2,0,1,0,5,1,9,12,1,0,0,1,0,2,1,2020-11-12
68,0,0,0,0,21,0,1,10,4,0,1,0,0,3,6,3,1,0,0,9,0,5,15,0,0,0,0,1,0,3,2020-11-13
72,4,0,1,0,9,1,0,7,7,0,0,2,0,6,14,7,0,4,1,3,0,5,11,0,2,0,1,0,1,1,2020-11-14
64,1,0,3,0,13,0,1,12,2,0,0,2,1,0,12,2,0,4,0,11,1,8,4,2,0,0,0,0,1,4,2020-11-15
76,2,0,1,0,12,0,2,8,3,0,0,0,1,3,13,2,0,0,1,7,0,13,14,1,0,0,1,0,3,3,2020-11-16
65,2,1,1,0,26,0,2,12,4,0,0,0,0,2,13,1,0,4,1,9,2,10,18,0,0,0,0,1,0,5,2020-11-17
74,1,0,1,0,13,2,2,14,3,0,0,3,0,3,15,7,0,1,1,5,0,10,11,1,1,0,0,0,2,1,2020-11-18
71,4,0,1,0,10,0,1,10,2,0,1,1,0,6,14,2,0,1,1,7,1,8,10,0,1,0,0,0,0,3,2020-11-19
80,1,0,1,0,14,0,2,9,2,0,0,0,0,3,16,2,0,4,1,7,0,9,13,1,0,0,1,0,0,4,2020-11-20
70,1,0,1,0,13,0,1,11,3,0,1,2,0,3,10,2,0,1,1,8,0,15,9,0,0,0,0,0,0,4,2020-11-21
80,4,1,1,0,13,0,2,7,4,0,0,1,1,4,14,2,0,1,1,7,0,17,26,2,0,0,0,0,2,4,2020-11-22
91,1,1,2,0,7,1,0,10,10,0,0,1,1,6,5,1,0,1,0,11,0,9,14,2,0,0,0,0,0,7,2020-11-23
72,2,0,3,0,8,0,2,9,4,0,0,1,0,4,10,4,1,2,0,9,0,12,10,0,0,0,0,0,2,2,2020-11-24
86,2,0,4,0,13,0,1,7,4,0,0,1,1,4,9,3,0,3,0,7,0,7,7,0,0,0,0,1,3,2,2020-11-25
79,3,0,4,0,13,0,1,10,5,0,0,1,1,0,10,4,0,0,1,9,0,8,8,0,0,0,0,0,0,4,2020-11-26
88,1,0,3,0,7,0,0,12,8,0,1,2,0,4,11,0,0,3,0,14,0,9,14,0,0,0,0,0,5,4,2020-11-27
81,1,0,2,0,10,0,0,15,2,0,0,1,0,2,5,1,0,1,0,9,0,11,15,1,0,0,1,0,2,1,2020-11-28
69,4,0,1,0,9,0,0,15,3,0,0,1,0,2,13,3,0,0,1,7,1,7,18,0,1,0,1,0,1,3,2020-11-29
97,0,1,2,0,14,0,1,15,7,0,0,0,0,5,12,2,1,2,0,13,0,15,14,2,0,0,0,0,4,1,2020-11-30
115,1,0,3,0,8,0,6,10,7,0,2,0,1,8,7,1,0,1,1,6,1,12,7,0,0,0,0,0,3,5,2020-12-01
91,4,0,1,0,9,0,6,20,7,0,0,1,0,3,12,5,0,2,0,13,0,15,9,4,0,0,0,0,0,4,2020-12-02
77,3,0,1,0,12,0,2,12,5,0,0,2,0,5,9,4,0,1,0,9,0,17,13,2,0,1,0,0,1,2,2020-12-03
98,2,1,1,0,5,0,1,10,3,0,0,3,1,8,8,5,0,4,0,7,0,13,16,1,0,0,1,0,4,2,2020-12-04
85,3,1,2,0,9,0,1,10,3,0,0,4,0,2,7,6,0,2,0,8,0,24,9,1,0,0,1,0,5,2,2020-12-05
89,5,0,1,0,7,1,3,10,5,0,1,1,1,3,14,5,0,2,1,19,0,13,15,2,0,0,1,1,3,0,2020-12-06
127,1,1,1,0,8,0,3,19,7,0,0,1,0,9,4,5,0,2,1,5,1,20,7,3,2,0,0,0,1,3,2020-12-07
112,0,0,6,0,3,0,5,14,7,0,0,0,0,6,9,3,0,1,1,4,0,12,10,0,1,0,0,2,2,2,2020-12-08
114,4,0,2,0,4,0,1,19,11,0,0,0,0,4,10,3,0,3,0,7,0,14,6,2,0,0,0,0,2,5,2020-12-09
127,1,0,0,0,9,0,1,14,7,0,1,2,1,3,6,5,1,1,0,2,1,13,11,2,1,0,0,0,3,4,2020-12-10
119,1,0,2,0,7,0,1,22,10,0,0,1,1,2,11,3,0,1,0,14,0,11,15,2,0,0,2,1,3,4,2020-12-11
128,1,0,0,0,7,0,2,27,8,0,0,1,1,4,7,6,0,2,1,6,1,14,13,1,1,0,1,1,2,3,2020-12-12
117,3,0,4,0,8,0,3,18,16,0,0,2,2,3,10,0,0,1,0,14,0,18,11,0,4,0,1,1,3,2,2020-12-13
133,0,0,1,0,11,1,3,20,9,0,1,4,0,6,5,5,0,1,1,10,1,15,11,2,1,1,0,1,2,1,2020-12-14
144,10,0,1,0,8,0,3,17,6,0,0,1,0,3,10,6,0,1,0,8,1,19,7,2,2,0,2,1,0,2,2020-12-15
141,2,0,1,0,6,0,1,20,10,0,0,3,1,7,6,5,0,4,1,10,0,15,10,0,1,0,1,3,7,3,2020-12-16
147,1,0,3,0,6,0,2,20,14,0,0,4,0,5,8,2,0,4,1,12,0,19,13,0,0,0,1,2,6,6,2020-12-17
142,2,1,2,0,6,0,2,22,5,0,0,1,0,7,7,7,0,2,0,10,0,20,8,3,1,0,0,0,2,2,2020-12-18
152,1,0,2,0,13,0,1,32,11,0,1,2,2,3,10,3,0,2,1,11,1,15,11,3,2,0,0,0,1,1,2020-12-19
154,4,0,2,0,10,0,2,19,12,0,0,4,0,1,13,8,0,1,2,19,0,10,10,1,0,0,1,0,4,2,2020-12-20
149,4,0,0,0,6,1,0,24,14,0,1,1,1,3,9,2,0,3,0,23,0,22,12,1,1,0,3,2,3,1,2020-12-21
159,1,0,0,0,4,0,3,18,18,0,1,0,1,2,9,9,0,0,0,14,1,7,13,1,1,0,0,0,5,2,2020-12-22
159,3,0,0,0,3,0,2,20,18,1,0,2,1,2,13,4,0,0,0,16,1,14,12,3,1,0,0,1,4,1,2020-12-23
161,1,0,4,0,6,0,6,22,13,0,1,4,1,7,7,6,0,3,1,17,0,15,16,2,1,0,0,0,2,2,2020-12-24
142,2,0,2,0,8,0,4,27,19,0,0,1,3,2,13,6,0,2,0,15,0,17,9,1,0,2,2,1,2,4,2020-12-25
184,0,0,0,0,9,0,2,25,17,0,1,3,2,3,15,5,0,2,0,13,0,12,6,0,0,0,3,0,5,1,2020-12-26
191,0,1,0,0,8,0,2,19,17,0,1,1,1,5,14,5,1,1,0,19,1,12,13,0,2,0,4,1,6,5,2020-12-27
178,1,1,6,0,4,0,2,24,14,0,0,1,2,9,14,6,0,3,0,19,0,10,13,0,1,0,0,2,7,3,2020-12-28
187,0,0,2,0,3,0,3,23,13,0,1,1,0,4,18,8,1,3,0,22,1,11,11,1,1,0,1,1,6,2,2020-12-29
191,3,3,3,0,8,0,5,23,15,0,0,1,1,4,13,5,0,4,1,19,0,19,12,0,2,0,1,4,2,1,2020-12-30
166,3,0,2,0,3,0,9,15,18,0,0,2,2,3,17,7,0,2,1,23,0,15,13,1,1,0,3,4,4,1,2020-12-31
176,0,0,6,0,4,1,2,30,11,0,0,1,0,3,10,11,0,1,2,20,0,18,13,2,0,0,0,2,5,2,2021-01-01
202,2,0,7,0,3,0,3,25,20,0,0,1,0,1,17,7,0,4,1,22,0,15,10,1,1,0,5,3,4,2,2021-01-02
214,4,1,2,0,4,0,3,30,15,0,0,5,4,2,25,17,0,5,1,18,0,21,9,0,1,0,2,1,6,2,2021-01-03
209,1,0,3,0,4,0,3,23,19,1,0,6,3,4,14,7,0,6,0,30,0,22,9,3,0,0,1,2,1,5,2021-01-04
189,7,2,6,0,7,0,2,21,17,0,0,5,2,4,14,7,0,0,1,14,0,24,10,0,0,0,2,1,2,0,2021-01-05
210,4,1,4,0,7,0,4,43,15,0,1,3,4,7,20,13,0,4,1,38,1,16,9,1,1,0,6,2,2,1,2021-01-06
178,2,0,4,0,6,0,4,36,9,0,0,2,4,3,22,8,0,5,1,32,1,17,13,1,1,0,2,8,6,4,2021-01-07
195,4,0,7,0,5,1,6,49,12,0,0,0,2,1,23,9,0,4,0,28,0,20,9,2,2,0,3,5,8,5,2021-01-08
197,3,0,3,0,8,0,3,43,8,0,0,3,2,8,18,10,0,5,1,36,0,30,15,2,0,0,6,3,4,4,2021-01-09
215,6,2,3,0,10,0,2,49,16,1,1,1,1,5,21,13,0,4,0,35,1,22,16,0,3,0,5,2,3,1,2021-01-10
237,5,1,6,0,9,0,10,47,12,0,0,3,2,5,17,13,0,5,2,22,0,16,17,2,2,0,4,1,6,1,2021-01-11
207,6,0,2,0,8,0,3,41,17,0,1,5,5,5,19,23,1,4,0,37,1,20,18,0,2,0,4,6,7,1,2021-01-12
202,11,0,3,0,12,1,2,36,8,0,0,5,2,4,26,14,0,4,1,30,1,14,17,0,0,1,1,2,7,4,2021-01-13
218,6,2,1,0,13,0,6,35,10,0,0,2,3,8,29,11,0,4,0,33,1,22,15,2,1,1,6,3,5,2,2021-01-14
216,5,0,3,0,8,0,6,33,13,0,0,3,0,4,22,15,1,1,1,40,1,17,15,1,2,0,6,3,8,6,2021-01-15
202,7,2,7,0,3,0,4,47,14,0,0,2,3,2,17,13,0,2,2,31,1,28,28,2,4,0,4,3,2,2,2021-01-16
223,6,1,8,0,3,0,3,46,28,0,1,3,1,1,26,17,1,0,0,31,2,17,19,1,2,0,2,3,4,2,2021-01-17
219,6,4,10,0,10,0,5,56,16,0,0,5,2,12,21,11,1,3,0,44,0,28,18,4,0,1,2,5,6,6,2021-01-18
250,11,1,3,0,9,0,2,34,13,0,0,2,3,4,22,12,1,6,1,34,1,22,22,2,1,2,2,7,3,1,2021-01-19
240,6,0,2,0,2,0,4,63,11,0,1,5,4,8,26,24,1,3,4,36,2,29,15,1,1,0,5,3,4,0,2021-01-20
216,7,1,6,0,8,1,8,52,7,0,0,3,1,7,25,16,1,6,0,41,1,24,26,0,1,0,5,4,4,3,2021-01-21
225,12,1,1,0,1,0,7,38,10,0,3,2,5,7,24,18,2,5,0,37,1,20,12,1,0,0,5,2,6,1,2021-01-22
220,4,3,2,0,6,0,7,50,6,0,2,3,0,5,18,19,0,2,1,43,0,21,16,5,0,0,5,2,5,0,2021-01-23
236,8,2,7,0,2,0,7,37,10,0,4,1,1,6,24,26,0,7,1,36,0,17,17,0,1,0,4,5,5,4,2021-01-24
254,7,0,7,0,8,1,14,44,8,0,2,4,2,4,22,21,1,3,0,42,2,21,16,3,2,0,4,3,4,3,2021-01-25
269,13,1,4,0,6,0,6,38,6,0,1,2,0,6,20,22,0,4,1,34,0,19,16,2,5,3,4,9,7,3,2021-01-26
206,10,1,4,1,7,0,4,38,11,0,0,4,2,8,12,18,0,4,1,39,0,14,25,3,6,0,9,7,6,2,2021-01-27
201,6,0,5,0,5,0,7,42,7,0,1,1,2,8,36,17,0,2,1,39,2,20,25,2,0,0,5,5,5,3,2021-01-28
199,11,2,8,0,6,0,4,44,7,0,1,3,4,6,10,18,0,0,0,39,4,22,16,2,1,0,0,4,4,1,2021-01-29
214,10,1,3,0,3,0,1,31,10,1,0,2,3,10,20,16,0,2,1,34,1,19,21,2,2,0,3,1,7,3,2021-01-30
206,7,2,4,0,3,0,3,27,4,1,0,1,2,7,24,10,0,2,0,33,2,23,17,0,0,1,2,2,1,3,2021-01-31
213,11,0,3,0,4,0,3,33,12,0,0,1,6,5,23,20,0,4,0,43,1,26,32,3,0,0,1,3,4,1,2021-02-01
187,10,2,6,0,7,2,4,40,10,0,0,1,2,6,21,16,3,6,1,40,2,20,12,1,4,0,3,1,4,4,2021-02-02
192,10,1,4,0,9,0,3,33,13,0,0,2,5,3,22,12,2,2,0,39,0,21,14,0,3,0,0,3,3,5,2021-02-03
151,3,1,1,0,3,0,6,35,12,0,1,4,6,6,14,19,2,2,0,32,1,18,13,1,2,0,4,1,3,2,2021-02-04
156,6,0,6,0,5,0,7,28,2,0,1,3,1,7,19,8,0,3,1,28,0,17,22,0,0,0,4,0,4,3,2021-02-05
157,4,1,3,0,6,1,9,20,7,0,1,5,2,9,17,14,0,5,3,37,5,19,16,1,1,0,0,2,1,4,2021-02-06
158,12,2,5,0,5,0,7,28,6,0,1,5,2,3,11,6,0,4,0,31,1,18,14,1,0,1,1,1,3,1,2021-02-07
159,11,0,8,0,7,0,5,32,8,1,2,6,0,13,16,15,1,1,2,34,0,8,15,0,0,0,3,1,6,3,2021-02-08
160,5,1,4,0,0,0,9,23,4,0,0,2,4,9,16,13,0,3,0,36,1,18,14,4,2,0,2,0,2,0,2021-02-09
138,2,3,6,0,3,0,5,28,5,0,0,3,0,6,11,13,2,2,3,35,2,11,17,3,1,1,2,1,7,2,2021-02-10
122,16,3,6,0,0,0,11,29,3,0,0,3,1,3,17,14,0,7,1,31,0,13,17,2,1,1,2,1,3,2,2021-02-11
133,10,0,3,0,4,0,6,16,7,0,1,2,4,9,12,5,0,4,1,29,0,11,12,3,1,0,3,1,0,1,2021-02-12
142,4,1,1,0,5,0,2,18,2,0,1,4,5,5,11,8,0,3,2,30,3,12,13,5,2,0,1,2,2,0,2021-02-13
141,5,0,2,0,4,0,7,20,5,0,0,4,1,8,6,16,0,4,0,24,0,11,13,0,1,1,2,0,7,5,2021-02-14
114,8,0,6,0,2,0,4,14,1,1,1,2,1,8,7,14,2,4,1,36,0,10,8,2,2,0,2,0,4,3,2021-02-15
151,13,4,3,0,2,0,5,16,4,0,1,3,1,4,11,5,1,1,0,25,0,4,13,0,0,0,1,0,2,2,2021-02-16
134,5,2,4,0,5,0,5,22,5,0,2,3,0,6,16,9,0,2,1,22,3,12,7,0,1,0,5,0,0,2,2021-02-17
107,7,2,2,0,6,0,6,21,3,0,1,3,1,6,10,6,0,3,0,25,0,13,6,3,1,0,1,1,1,0,2021-02-18
112,10,1,4,0,2,1,6,18,1,0,0,4,0,6,19,7,0,4,2,38,0,13,8,1,2,1,0,2,2,1,2021-02-19
103,5,2,5,0,0,0,6,17,2,0,1,5,1,7,13,5,0,4,1,23,0,6,10,0,2,0,0,1,0,3,2021-02-20
126,7,0,1,0,6,0,7,15,6,0,0,3,1,6,16,14,0,3,1,25,0,14,11,0,1,0,2,0,1,1,2021-02-21
128,8,1,2,0,3,0,3,16,3,0,0,0,2,9,12,5,0,3,3,25,0,15,15,1,0,1,3,1,5,4,2021-02-22
97,5,0,1,0,2,0,4,25,1,0,0,2,6,7,11,4,0,2,1,33,0,13,14,0,1,0,0,1,2,1,2021-02-23
115,5,0,0,0,3,0,4,9,0,0,1,3,0,3,5,6,0,2,2,22,3,5,12,1,1,0,1,0,3,2,2021-02-24
103,2,1,0,0,2,0,3,16,2,0,0,0,2,5,13,4,0,4,0,22,0,12,12,1,1,0,2,1,1,1,2021-02-25
105,7,1,2,0,8,0,5,9,4,0,0,3,1,9,9,2,0,4,1,26,0,13,3,0,0,0,1,0,0,1,2021-02-26
96,1,1,1,0,3,0,1,15,4,0,0,2,2,8,7,3,0,3,0,27,1,14,8,2,0,1,2,0,4,3,2021-02-27
110,10,1,3,0,5,0,5,4,4,0,2,1,2,4,12,7,0,1,0,22,0,5,10,1,0,0,1,2,2,0,2021-02-28
101,4,0,0,0,5,0,7,11,5,0,2,0,3,6,13,4,0,1,0,34,0,5,9,4,0,0,0,2,3,2,2021-03-01
104,4,0,1,0,4,0,3,10,1,0,1,1,2,6,3,8,0,3,0,28,0,8,6,0,0,0,0,1,2,2,2021-03-02
90,6,2,0,0,4,0,2,11,0,0,0,1,2,8,5,3,0,2,0,19,0,16,7,2,0,1,0,0,2,2,2021-03-03
103,6,0,0,0,9,0,2,11,1,0,0,2,0,5,2,6,1,3,0,23,1,6,5,1,0,0,2,1,2,3,2021-03-04
107,0,0,2,0,7,0,3,14,1,0,0,3,0,5,7,4,0,1,0,19,0,10,8,0,0,0,0,1,2,2,2021-03-05
89,3,0,2,0,4,1,4,10,0,0,0,1,1,7,6,6,0,1,0,17,0,12,7,0,2,0,1,0,3,2,2021-03-06
82,6,2,3,0,5,0,3,7,0,0,0,2,1,7,5,5,2,1,0,17,0,7,2,2,0,0,1,0,1,0,2021-03-07
104,6,2,1,0,3,0,3,13,2,0,0,3,2,7,6,5,1,2,0,22,0,13,8,0,1,1,1,0,1,0,2021-03-08
91,2,2,3,0,4,0,2,11,2,0,1,0,3,6,5,3,0,5,0,13,1,8,13,0,0,0,1,0,0,0,2021-03-09
91,5,1,2,0,4,0,4,16,0,0,0,3,1,3,3,6,1,2,0,24,1,9,7,1,0,0,1,0,0,0,2021-03-10
105,6,1,2,0,3,0,1,8,2,0,0,1,0,7,6,4,0,2,0,19,1,20,3,0,1,0,0,0,1,1,2021-03-11
67,1,0,2,0,2,0,2,8,1,0,0,1,0,9,3,3,0,5,0,14,0,16,8,1,4,0,0,1,2,1,2021-03-12
88,3,0,4,0,3,0,6,4,1,0,0,1,0,3,5,5,0,4,0,19,2,11,4,2,0,0,0,0,1,0,2021-03-13
90,1,0,0,0,7,1,3,4,2,0,0,2,2,5,7,5,0,0,0,15,1,5,6,2,0,0,0,0,3,0,2021-03-14
68,4,1,0,0,2,1,3,9,0,0,3,2,1,6,3,1,0,4,0,18,0,11,6,0,1,0,0,0,1,0,2021-03-15
65,4,2,4,0,5,0,3,8,0,0,0,2,0,2,7,5,0,1,0,16,0,7,3,0,1,0,0,1,1,3,2021-03-16
67,7,0,1,0,1,0,3,7,0,0,0,1,1,4,7,6,0,2,0,21,0,11,4,1,1,0,1,0,0,0,2021-03-17
48,2,1,1,0,4,0,6,2,0,0,1,1,1,9,7,2,1,4,0,22,1,7,8,0,0,0,0,0,0,0,2021-03-18
84,6,0,1,0,3,0,6,2,1,0,0,0,2,7,3,3,0,2,0,12,1,11,2,0,0,0,2,1,1,1,2021-03-19
61,3,1,2,0,3,1,5,5,0,0,0,1,0,5,5,1,0,2,0,11,0,5,5,1,1,0,0,0,1,2,2021-03-20
62,4,0,1,0,1,0,5,4,0,0,1,3,0,6,2,3,1,5,1,13,1,6,5,0,0,1,1,1,0,2,2021-03-21
64,0,1,0,0,5,0,0,3,2,0,0,2,3,5,2,6,0,1,0,9,2,10,0,0,0,0,1,2,4,1,2021-03-22
74,4,2,1,0,6,0,4,5,2,0,0,0,0,5,3,3,2,2,0,16,1,11,7,0,0,0,1,0,1,0,2021-03-23
73,1,1,2,0,1,0,5,4,2,0,0,1,0,5,6,6,1,1,1,21,0,6,5,0,1,0,0,0,1,2,2021-03-24
61,4,0,4,0,5,0,2,4,0,0,0,2,1,3,0,4,0,1,0,17,2,8,5,1,0,0,1,0,3,0,2021-03-25
43,2,0,2,0,2,0,0,6,0,0,0,2,0,6,5,3,0,2,1,10,1,3,3,0,0,0,1,1,4,2,2021-03-26
60,0,0,2,0,3,0,2,9,1,0,0,0,0,5,6,1,0,2,0,21,2,9,7,0,1,0,0,0,2,1,2021-03-27
64,3,0,2,0,5,1,4,4,2,0,0,1,0,6,1,3,0,3,0,18,4,3,3,0,1,0,0,0,3,3,2021-03-28
60,4,1,1,1,3,1,2,4,1,0,1,0,0,5,3,5,1,1,0,16,0,5,8,0,1,0,1,1,0,0,2021-03-29
48,6,0,2,0,6,1,3,4,2,0,0,1,1,5,3,1,0,4,0,19,0,4,5,0,0,0,0,0,1,0,2021-03-30
40,3,1,1,0,3,0,4,2,1,0,1,1,0,5,2,4,0,2,1,13,3,7,3,2,1,0,0,0,1,0,2021-03-31
49,1,1,1,0,3,0,2,3,4,0,0,0,0,6,1,2,0,2,1,18,1,3,3,0,0,0,0,0,2,2,2021-04-01
47,0,1,2,0,7,0,1,5,2,0,0,0,1,6,3,5,0,3,1,12,0,8,3,0,1,0,1,1,1,0,2021-04-02
59,1,0,2,0,8,0,7,4,1,0,0,0,2,3,4,5,0,0,0,11,0,6,2,0,0,0,0,1,0,1,2021-04-03
44,5,0,2,0,11,0,1,3,1,0,0,2,0,4,3,2,1,0,0,7,2,5,2,1,0,0,1,0,1,1,2021-04-04
38,4,0,3,0,8,0,1,5,3,0,0,0,2,10,2,5,0,0,1,17,0,9,3,0,1,0,1,0,0,0,2021-04-05
36,5,1,0,0,4,0,2,1,0,0,0,1,1,10,5,7,0,0,0,13,1,4,4,0,1,0,0,0,0,0,2021-04-06
45,0,1,2,0,8,0,4,8,0,0,0,2,0,6,1,2,0,1,0,17,0,4,2,0,0,0,1,0,1,0,2021-04-07
43,2,2,3,0,14,0,6,9,1,0,0,1,0,9,3,1,0,0,0,17,1,3,3,0,1,0,0,0,0,1,2021-04-08
36,0,2,1,0,6,0,3,2,0,0,0,2,0,7,0,1,0,1,1,13,0,4,6,0,1,0,2,0,1,1,2021-04-09
28,1,0,3,0,3,1,1,1,1,0,1,2,0,2,2,8,0,4,0,15,0,9,4,2,1,0,0,1,2,1,2021-04-10
38,3,1,0,0,9,1,5,0,1,0,0,2,0,3,2,2,1,1,0,6,0,3,2,0,0,0,1,1,0,1,2021-04-11
46,4,0,1,0,8,0,3,7,0,0,1,3,0,4,2,1,0,0,0,14,0,2,1,0,0,0,1,0,2,0,2021-04-12
43,4,0,5,1,6,0,1,3,1,0,1,1,2,3,1,3,0,1,1,11,1,2,4,0,0,0,1,0,1,0,2021-04-13
36,4,1,7,0,5,0,4,9,4,0,0,0,0,3,1,2,0,0,1,16,2,5,2,0,1,0,1,0,1,1,2021-04-14
